"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"HPA","skin 2; cells in basal layer[≥Low]","HPA:0471391","0.0007699116156110524","3.113559128146448","964","384","58","10976","EZH2,PCNA,TIMELESS,MCM7,KIF22,MRPS26,TACC3,FANCL,TYMS,RFC5,HAUS1,KRT8,HMGB2,RFC4,MCM5,FBL,KRT15,KRT18,PTTG1,NASP,CENPA,AURKB,HELLS,FEN1,NTHL1,PTPN6,STMN1,PSIP1,NUSAP1,CEP70,SNRPD2,LAMTOR4,KIFC1,NFKBIE,RPA2,MCM2,APOC1,BIRC3,CDCA2,TNFAIP2,IL4I1,BIRC5,TMPO,HINT2,NFKB2,CALML5,PRKX,CORO1A,CCNL2,EGFR,PSAT1,DHRS3,CENPF,IDO1,KRTCAP3,VEGFA,FXYD3,IFITM1"
"HPA","rectum; enterocytes[≥Medium]","HPA:0401302","0.0011612421768075908","2.935077198794417","390","384","30","10976","ACSS1,TIMELESS,MCM7,MCM3,KRT8,HMGB2,KRT18,CDK5RAP3,AURKB,HELLS,DNASE2,STMN1,PSIP1,NUSAP1,SNRPD2,GSDMB,RPA2,MCM2,POLA2,KRT19,KIF18B,BIRC3,GMNN,CDCA2,TP53,CENPF,KRTCAP3,FXYD3,GLDC,CLDN3"
"HPA","lymph node; germinal center cells[High]","HPA:0310433","0.001312223600743865","2.88199215558904","940","384","56","10976","E2F1,LIMD2,MYB,LIG1,POLD1,PCNA,MCM7,MS4A1,KHDC4,MRPS26,TACC3,TYMS,TBC1D10C,PABPN1,HMGB2,RFC4,MCM5,THAP7,CHAF1A,GCDH,PTTG1,CDC7,SKA1,HELLS,FEN1,PTPN6,STMN1,PSIP1,MAP4K1,BRCA1,TK1,NFKBIE,KIF15,RPA2,MCM2,CD79B,PHGDH,SEMA6A,PTPN7,TRAF1,KIF18B,NCAPD2,CDK1,CDC25B,DTYMK,MARCKSL1,TMPO,POU2AF1,CORO1A,CIITA,CD40,LCK,CD247,TDRP,CDH23,GLI2"
"HPA","appendix; enterocytes[≥Medium]","HPA:0031302","0.0018506220314814775","2.732682271902761","363","384","28","10976","ACSS1,TIMELESS,MCM7,KRT8,HMGB2,MCM5,KRT18,CDK5RAP3,AURKB,HELLS,DNASE2,STMN1,PSIP1,NUSAP1,SNRPD2,GSDMB,BCL2,RPA2,MCM2,POLA2,KRT19,KIF18B,BIRC3,GMNN,CDCA2,KRTCAP3,FXYD3,CLDN3"
"HPA","spleen; cells in white pulp[≥Low]","HPA:0530721","0.0022744536101307355","2.6431229166356065","4317","384","187","10976","ARHGAP4,EXOSC5,E2F1,CHEK2,LIMD2,WDR90,MYB,MGAT3,LIG1,PIDD1,NUDT1,CKS2,POLD1,EZH2,TFAP4,RAD54L,TIMELESS,CCDC57,LGALS9,FANCG,XRCC1,TRMT1,DDX11,PNCK,MS4A1,ABCA3,KHDC4,MRPS26,TRMT2A,CCDC130,TACC3,LAGE3,DBF4B,FCHO1,POC1A,POLR3K,CHCHD6,RFC5,SOCS1,SNRPB,TBC1D10C,HAUS1,PABPN1,RELB,HMGB2,RFC4,PUS1,RCCD1,MCM5,CHAF1A,LUC7L,CDKN2A,FBL,CD22,PLA2G6,GCDH,VCAM1,CDKN2C,ZNF84,PTTG1,SLC12A7,NASP,CENPA,AURKB,IRF3,TNFRSF14,FEN1,NTHL1,LMO4,AP3M2,ZNF473,PTPN6,ZMYND19,STMN1,PSIP1,CCDC77,ZAP70,CDT1,NUSAP1,MAP4K1,CEP70,CCNF,BOLA1,TSPOAP1,CEP83,SPAG5,BCL2L12,SNRPD2,LAMTOR4,ING4,RFXANK,BCL2,CKS1B,ACAP1,ING1,MRI1,NFKBIE,NR1H3,RPA2,BLM,MCM2,KCNE3,POLA2,CD79B,PHGDH,SEMA6A,BCAT2,PSTPIP1,POLR2H,PPAN,THOC3,RENBP,CSAD,AHCY,PTPN7,CD37,TRAF1,PAX5,NCAPD2,ARHGAP45,CDK1,BIRC3,SIM2,SPSB2,CDC25B,NPEPL1,IKZF3,MARCKSL1,CBFA2T2,MIF,SPOCK2,TNFAIP2,PSMG4,RASAL3,FBXO44,IL4I1,TMPO,HINT2,FANCI,POU2AF1,CLK4,NFKB2,CYP27A1,PLGRKT,PRKX,MST1R,CORO1A,APOBEC3G,CCNL2,CCT6A,KIF18A,DHRS3,ABHD11,TCEA2,CIITA,CD40,CD7,TRAF3IP3,ARHGAP26,PHPT1,SAPCD2,CHST10,LCK,DDIT4,MICAL1,RPL19,CD6,FADS1,RUNX3,CD247,METRN,CBX2,SP140,TDRP,CDH23,BRIP1,VEGFA,NUP210,PRF1,ADAM23,ECE1,GLI2,GZMA,CD48,CARD11,DACT2,IFITM1"
"HPA","appendix; lymphoid tissue[≥Low]","HPA:0030071","0.003118718892281504","2.5060237688891647","4704","384","200","10976","PCED1A,ARHGAP4,EXOSC5,E2F1,CHEK2,LIMD2,WDR90,MYB,LIG1,PIDD1,NUDT1,CKS2,POLD1,RECQL4,EZH2,CENPH,TFAP4,PCNA,KNTC1,RAD54L,CCDC57,KIF22,LGALS9,FANCG,XRCC1,TRMT1,DDX11,PNCK,ABCA3,KHDC4,MRPS26,TRMT2A,CCDC130,TACC3,LAGE3,DBF4B,FANCL,BCL11A,FCHO1,POC1A,JAK3,TYMS,POLR3K,RFC5,SOCS1,LRRC45,HAUS1,PABPN1,RELB,RFC4,CDC45,PUS1,RCCD1,THAP7,CHAF1A,LUC7L,CDKN2A,FBL,CD22,PLA2G6,GCDH,SPC24,VCAM1,CDKN2C,ZNF84,PTTG1,SLC12A7,CDC7,ASNS,NASP,CENPA,SKA1,RPP25,NAPB,IRF3,TNFRSF14,FEN1,NTHL1,SLC25A36,AP3M2,ZNF473,MIS18A,PTPN6,ENOSF1,ZMYND19,CCDC77,FAM98C,CHAF1B,ZAP70,CDT1,ASPSCR1,DTL,CEP70,TSPOAP1,BRCA1,CEP83,CDC42EP4,SPAG5,BCL2L12,TMEM116,TK1,SLC26A6,ING4,RFXANK,CKS1B,ACAP1,ING1,MRI1,KIFC1,NFKBIE,KIF15,NR1H3,SAP30,BLM,KCNE3,PHGDH,SEMA6A,BCAT2,PSTPIP1,POLR2H,PPAN,THOC3,HSBP1L1,CSAD,AHCY,PTPN7,DGKE,UBE2S,TRAF1,PAX5,LAG3,NCAPD2,CDK1,TMEM205,SIM2,LTB,CDC25B,NPEPL1,DTYMK,MARCKSL1,MIF,SPOCK2,RASAL3,TTLL4,FBXO44,IL4I1,BIRC5,TMPO,HINT2,POU2AF1,NFKB2,SLC25A10,CYP27A1,ENGASE,CDC6,PLGRKT,PRKX,MST1R,NEK2,PODXL2,APOBEC3G,CCNL2,CCT6A,NEDD4L,KIF18A,DHRS3,ABHD11,BATF,FANCD2,TCEA2,CIITA,CD40,PHPT1,CHST10,LCK,ABCA2,DDIT4,MICAL1,GZMB,RPL19,CD247,METRN,CBX2,TDRP,CDH23,BRIP1,NEURL1B,VEGFA,NUP210,ADAM23,ECE1,HILPDA,GLI2,GZMA,CTSW,CD48,CARD11,DACT2,IFITM1,B3GALT5"
"HPA","rectum; mucosal lymphoid cells[High]","HPA:0401333","0.0032762203025664864","2.484626902707672","176","384","17","10976","IL2RG,HMGB2,MCM5,CDK5RAP3,PSIP1,SNRPD2,BCL2,RPA2,POLA2,RENBP,ARHGAP45,IKZF3,TNFAIP2,CORO1A,CD6,RUNX3,GLDC"
"HPA","skin 2; cells in spinous layer[≥Medium]","HPA:0471412","0.005515844241284039","2.2583880061122024","684","384","42","10976","EZH2,PCNA,MCM7,KIF22,MRPS26,TACC3,RFC5,HMGB2,RFC4,MCM5,FBL,KRT15,PTTG1,NASP,CENPA,HELLS,FEN1,NTHL1,STMN1,PSIP1,NUSAP1,CEP70,SNRPD2,LAMTOR4,KIFC1,NFKBIE,RPA2,MCM2,APOC1,CDK1,IL4I1,TMPO,NFKB2,CALML5,PRKX,CORO1A,CCNL2,EGFR,DHRS3,CENPF,VEGFA,FXYD3"
"HPA","rectum","HPA:0400000","0.005834135754294618","2.234023469514063","7939","384","307","10976","PCED1A,ACSS1,TEDC2,E2F1,CHEK2,WDR90,MYB,NR2C2AP,MGAT3,LIG1,ASF1B,PIDD1,UBXN11,NUDT1,CKS2,POLD1,MEI1,RECQL4,EZH2,CENPH,TFAP4,PCNA,QTRT1,KNTC1,RAD54L,TIMELESS,CCDC57,MCM7,KIF22,LGALS9,HAUS5,ALKBH2,FANCG,XRCC1,TRMT1,DDX11,PNCK,MS4A1,ABCA3,KHDC4,MRPS26,TRMT2A,CCDC130,IL2RG,TACC3,LAGE3,DBF4B,ISYNA1,FANCL,C19ORF25,FCHO1,POC1A,ANO9,IQCB1,TYMS,POLR3K,CHCHD6,RFC5,MCM3,CEP95,FANCC,SOCS1,SNRPB,LRRC45,SIGIRR,PSPH,TBC1D10C,HAUS1,KRT8,FADS2,PABPN1,RELB,HMGB2,RFC4,PUS1,FBXW9,RCCD1,MCM5,THAP7,CHAF1A,ZNF512,CEP78,KCTD13,LUC7L,CDKN2A,FBL,PDRG1,SPPL2B,PLA2G6,GCDH,GOLGA8A,REC8,PARPBP,KRT15,SLC5A6,CDKN2C,KRT18,ZNF84,PTTG1,PRODH,SLC12A7,RASSF1,CDC7,QPCTL,ASNS,NASP,CENPA,SKA1,RPP25,NAPB,TCIM,CDK5RAP3,AURKB,IRF3,TNFRSF14,HELLS,RHPN1,FOXRED2,FEN1,NTHL1,LMO4,C20ORF27,DNASE2,SLC25A36,AP3M2,ZNF473,MIS18A,ENOSF1,ZMYND19,STMN1,ITGB3BP,RHBDD3,PSIP1,CCDC77,FAM98C,CHAF1B,UCHL1,CDT1,NUSAP1,MELTF,ASPSCR1,MICALL2,ERO1B,POP5,MAP4K1,CEP70,MIEN1,CCNF,BOLA1,TSPOAP1,BRCA1,CEP83,CDC42EP4,SPAG5,BCL2L12,SNRPD2,GOLGA8B,TMEM116,LAMTOR4,TK1,SLC26A6,ING4,GSDMB,RFXANK,BCL2,CKS1B,ACAP1,ING1,MRI1,KIFC1,NFKBIE,KIF15,NR1H3,RPA2,SAP30,BLM,MCM2,KCNE3,REX1BD,POLA2,NT5C,CD79B,PHGDH,SEMA6A,BCAT2,PPP1R35,KRT19,BICDL1,POLR2H,PPAN,THOC3,HSBP1L1,RENBP,CSAD,AHCY,CD37,DGKE,KIF18B,NCAPD2,ARHGAP45,PSMG3,CDK1,BIRC3,TMEM205,SIM2,GMNN,SPSB2,CDC25B,NPEPL1,IKZF3,CDCA2,DTYMK,KIF2C,MARCKSL1,CBFA2T2,MIF,SPOCK2,DDT,TNFAIP2,PSMG4,TTLL4,FBXO44,IL4I1,BIRC5,GRB7,TMPO,DTX2,HINT2,FANCI,CLK4,MRPS17,NFKB2,EPOP,SLC25A10,FLVCR1,CYP27A1,ENGASE,CDC6,RASD2,PLGRKT,PRKX,MST1R,NEK2,PODXL2,CORO1A,LZTR1,CCNL2,EGFR,CCT6A,ORC1,NEDD4L,KIF18A,TRAPPC6A,DHRS3,ABHD11,FANCD2,TCEA2,CIITA,P2RX4,CD7,TRAF3IP3,ARHGAP26,ENO2,PHPT1,TP53,CYP4F12,SAPCD2,GSTA1,FBXL16,CHST10,ABCA2,CENPF,DDIT4,MICAL1,RPL19,ESPN,CD6,IDO1,FADS1,RUNX3,KRTCAP3,METRN,CBX2,SP140,TDRP,CDH23,BRIP1,FXYD6,NOS2,STMN3,PRIMA1,NEURL1B,VEGFA,NUP210,ADAM23,FXYD3,SLC15A3,GLDC,PARM1,ECE1,CCL19,HILPDA,GLI2,CLCN2,DACT2,B3GALT5,CLDN3"
"HPA","skin 2; cells in basal layer[≥Medium]","HPA:0471392","0.005834135754294618","2.234023469514063","756","384","45","10976","EZH2,TIMELESS,MCM7,KIF22,MRPS26,TACC3,HAUS1,KRT8,HMGB2,RFC4,MCM5,FBL,KRT15,KRT18,PTTG1,NASP,CENPA,AURKB,HELLS,FEN1,NTHL1,PSIP1,CEP70,SNRPD2,LAMTOR4,KIFC1,NFKBIE,RPA2,MCM2,APOC1,BIRC3,IL4I1,BIRC5,TMPO,NFKB2,PRKX,CORO1A,CCNL2,EGFR,DHRS3,CENPF,KRTCAP3,VEGFA,FXYD3,IFITM1"
"HPA","esophagus","HPA:0190000","0.005834135754294618","2.234023469514063","6649","384","265","10976","PCED1A,CENPM,ACSS1,E2F1,CHEK2,WDR90,MYB,NR2C2AP,MGAT3,LIG1,PIDD1,UBXN11,NUDT1,CKS2,POLD1,MEI1,RECQL4,EZH2,CENPH,TFAP4,PCNA,QTRT1,KNTC1,RAD54L,TIMELESS,CCDC57,MCM7,KIF22,LGALS9,HAUS5,ALKBH2,FANCG,XRCC1,TRMT1,DDX11,PNCK,ABCA3,KHDC4,MRPS26,TRMT2A,CCDC130,TACC3,LAGE3,DBF4B,FANCL,C19ORF25,BCL11A,FCHO1,POC1A,ANO9,TYMS,POLR3K,CHCHD6,RFC5,MCM3,CEP95,FANCC,SOCS1,SNRPB,LRRC45,PSPH,HAUS1,FADS2,PABPN1,RELB,HMGB2,RFC4,PUS1,RCCD1,NFE2L3,MCM5,THAP7,CHAF1A,ZNF512,CEP78,KCTD13,LUC7L,CDKN2A,FBL,PDRG1,PLA2G6,GCDH,GOLGA8A,REC8,PARPBP,KRT15,SPC24,SLC5A6,CDKN2C,ZNF84,PTTG1,PRODH,SLC12A7,RASSF1,CDC7,QPCTL,ASNS,NASP,SKA1,RPP25,NAPB,TCIM,CDK5RAP3,AURKB,IRF3,TNFRSF14,HELLS,RHPN1,FOXRED2,FEN1,NTHL1,LMO4,AP3M2,ZNF473,MIS18A,ENOSF1,ZMYND19,STMN1,ITGB3BP,RHBDD3,PSIP1,CCDC77,FAM98C,CHAF1B,CDT1,NUSAP1,ASPSCR1,MICALL2,ERO1B,DTL,POP5,CEP70,MIEN1,BOLA1,TSPOAP1,BRCA1,CEP83,CDC42EP4,SPAG5,BCL2L12,SNRPD2,GOLGA8B,TMEM116,LAMTOR4,TK1,SLC26A6,ING4,GSDMB,RFXANK,BCL2,CKS1B,ACAP1,ING1,MRI1,KIFC1,NFKBIE,NR1H3,RPA2,SAP30,BLM,MCM2,KCNE3,REX1BD,POLA2,NT5C,PHGDH,SEMA6A,BCAT2,TRPM2,KRT19,POLR2H,PPAN,THOC3,HSBP1L1,CSAD,AHCY,KIF18B,NCAPD2,PSMG3,CDK1,BIRC3,SLC19A1,TMEM205,SIM2,GMNN,CDC25B,NPEPL1,CDCA2,DTYMK,MARCKSL1,CBFA2T2,MERTK,SPOCK2,TNFAIP2,PSMG4,TTLL4,FBXO44,ZNF74,BIRC5,GRB7,TMPO,DTX2,HINT2,FANCI,CLK4,MRPS17,NFKB2,SLC25A10,FLVCR1,CYP27A1,ENGASE,CDC6,RASD2,PLGRKT,PRKX,MST1R,CUL9,PODXL2,CCNL2,EGFR,CCT6A,ORC1,KIF18A,PSAT1,TRAPPC6A,DHRS3,ABHD11,FANCD2,TCEA2,P2RX4,TRAF3IP3,TP73,PHPT1,TP53,SAPCD2,CHST10,ABCA2,CENPF,DDIT4,MICAL1,RPL19,ESPN,FADS1,KRTCAP3,METRN,CBX2,TDRP,CDH23,BRIP1,FXYD6,PRIMA1,NEURL1B,VEGFA,NUP210,PRF1,ADAM23,FXYD3,SLC15A3,PARM1,ECE1,HILPDA,CLCN2,CTSW,DACT2,IFITM1"
"HPA","esophagus; squamous epithelial cells[≥Low]","HPA:0190221","0.005834135754294618","2.234023469514063","6649","384","265","10976","PCED1A,CENPM,ACSS1,E2F1,CHEK2,WDR90,MYB,NR2C2AP,MGAT3,LIG1,PIDD1,UBXN11,NUDT1,CKS2,POLD1,MEI1,RECQL4,EZH2,CENPH,TFAP4,PCNA,QTRT1,KNTC1,RAD54L,TIMELESS,CCDC57,MCM7,KIF22,LGALS9,HAUS5,ALKBH2,FANCG,XRCC1,TRMT1,DDX11,PNCK,ABCA3,KHDC4,MRPS26,TRMT2A,CCDC130,TACC3,LAGE3,DBF4B,FANCL,C19ORF25,BCL11A,FCHO1,POC1A,ANO9,TYMS,POLR3K,CHCHD6,RFC5,MCM3,CEP95,FANCC,SOCS1,SNRPB,LRRC45,PSPH,HAUS1,FADS2,PABPN1,RELB,HMGB2,RFC4,PUS1,RCCD1,NFE2L3,MCM5,THAP7,CHAF1A,ZNF512,CEP78,KCTD13,LUC7L,CDKN2A,FBL,PDRG1,PLA2G6,GCDH,GOLGA8A,REC8,PARPBP,KRT15,SPC24,SLC5A6,CDKN2C,ZNF84,PTTG1,PRODH,SLC12A7,RASSF1,CDC7,QPCTL,ASNS,NASP,SKA1,RPP25,NAPB,TCIM,CDK5RAP3,AURKB,IRF3,TNFRSF14,HELLS,RHPN1,FOXRED2,FEN1,NTHL1,LMO4,AP3M2,ZNF473,MIS18A,ENOSF1,ZMYND19,STMN1,ITGB3BP,RHBDD3,PSIP1,CCDC77,FAM98C,CHAF1B,CDT1,NUSAP1,ASPSCR1,MICALL2,ERO1B,DTL,POP5,CEP70,MIEN1,BOLA1,TSPOAP1,BRCA1,CEP83,CDC42EP4,SPAG5,BCL2L12,SNRPD2,GOLGA8B,TMEM116,LAMTOR4,TK1,SLC26A6,ING4,GSDMB,RFXANK,BCL2,CKS1B,ACAP1,ING1,MRI1,KIFC1,NFKBIE,NR1H3,RPA2,SAP30,BLM,MCM2,KCNE3,REX1BD,POLA2,NT5C,PHGDH,SEMA6A,BCAT2,TRPM2,KRT19,POLR2H,PPAN,THOC3,HSBP1L1,CSAD,AHCY,KIF18B,NCAPD2,PSMG3,CDK1,BIRC3,SLC19A1,TMEM205,SIM2,GMNN,CDC25B,NPEPL1,CDCA2,DTYMK,MARCKSL1,CBFA2T2,MERTK,SPOCK2,TNFAIP2,PSMG4,TTLL4,FBXO44,ZNF74,BIRC5,GRB7,TMPO,DTX2,HINT2,FANCI,CLK4,MRPS17,NFKB2,SLC25A10,FLVCR1,CYP27A1,ENGASE,CDC6,RASD2,PLGRKT,PRKX,MST1R,CUL9,PODXL2,CCNL2,EGFR,CCT6A,ORC1,KIF18A,PSAT1,TRAPPC6A,DHRS3,ABHD11,FANCD2,TCEA2,P2RX4,TRAF3IP3,TP73,PHPT1,TP53,SAPCD2,CHST10,ABCA2,CENPF,DDIT4,MICAL1,RPL19,ESPN,FADS1,KRTCAP3,METRN,CBX2,TDRP,CDH23,BRIP1,FXYD6,PRIMA1,NEURL1B,VEGFA,NUP210,PRF1,ADAM23,FXYD3,SLC15A3,PARM1,ECE1,HILPDA,CLCN2,CTSW,DACT2,IFITM1"
"HPA","duodenum; enterocytes[≥Low]","HPA:0151301","0.005883671249707743","2.2303516014826688","540","384","35","10976","ACSS1,TIMELESS,MCM7,MCM3,KRT8,HMGB2,MCM5,KRT18,CDK5RAP3,AURKB,HELLS,DNASE2,STMN1,PSIP1,NUSAP1,SNRPD2,GSDMB,BCL2,RPA2,MCM2,POLA2,APOC1,KRT19,KIF18B,BIRC3,GMNN,CDCA2,TP53,CYP4F12,GSTA1,CENPF,IDO1,KRTCAP3,FXYD3,CLDN3"
"HPA","skin 2; cells in spinous layer[≥Low]","HPA:0471411","0.006105262932981046","2.2142956277250203","872","384","50","10976","EZH2,PCNA,TIMELESS,MCM7,KIF22,MRPS26,TACC3,FANCL,TYMS,RFC5,HAUS1,HMGB2,RFC4,MCM5,FBL,KRT15,PTTG1,NASP,CENPA,HELLS,FEN1,NTHL1,PTPN6,STMN1,PSIP1,NUSAP1,CEP70,SNRPD2,LAMTOR4,KIFC1,NFKBIE,RPA2,MCM2,APOC1,CDK1,BIRC3,IL4I1,TMPO,HINT2,NFKB2,CALML5,PRKX,CORO1A,CCNL2,EGFR,DHRS3,CENPF,APOE,VEGFA,FXYD3"
"HPA","tonsil; germinal center cells[High]","HPA:0600433","0.0063705582351108805","2.1958225099243305","1224","384","65","10976","E2F1,LIMD2,MYB,LIG1,CKS2,POLD1,EZH2,PCNA,MCM7,XRCC1,TRMT1,MS4A1,KHDC4,MRPS26,TACC3,TYMS,TBC1D10C,HMGB2,RFC4,MCM5,THAP7,CHAF1A,LUC7L,CD22,GCDH,ZNF84,PTTG1,CDC7,ASNS,NASP,SKA1,HELLS,FEN1,STMN1,PSIP1,CHAF1B,MAP4K1,TK1,CKS1B,NFKBIE,RPA2,PHGDH,SEMA6A,BCAT2,PTPN7,TRAF1,KIF18B,NCAPD2,CDK1,BIRC3,IKZF3,DTYMK,TMPO,POU2AF1,NFKB2,CORO1A,DHRS3,CIITA,CD40,LCK,RPL19,TDRP,CDH23,ECE1,GLI2"
"HPA","skin 2","HPA:0470000","0.007022886579417634","2.153484345442579","7003","384","276","10976","CENPM,ACSS1,E2F1,CHEK2,WDR90,MYB,NR2C2AP,MGAT3,LIG1,PIDD1,NUDT1,CKS2,POLD1,MEI1,RECQL4,EZH2,CENPH,TFAP4,PCNA,QTRT1,KNTC1,RAD54L,TIMELESS,CCDC57,MCM7,KIF22,LGALS9,HAUS5,ALKBH2,FANCG,XRCC1,TRMT1,DDX11,PNCK,ABCA3,KHDC4,MRPS26,TRMT2A,CCDC130,TACC3,LAGE3,DBF4B,ISYNA1,FANCL,C19ORF25,BCL11A,FCHO1,POC1A,ANO9,TYMS,POLR3K,CHCHD6,RFC5,CEP95,SOCS1,SNRPB,LRRC45,SIGIRR,PSPH,HAUS1,KRT8,FADS2,PABPN1,RELB,HMGB2,RFC4,CDC45,PUS1,RCCD1,NFE2L3,MCM5,THAP7,CHAF1A,ZNF512,CEP78,KCTD13,LUC7L,CDKN2A,FBL,SPPL2B,PLA2G6,GCDH,GOLGA8A,REC8,PARPBP,KRT15,SPC24,SLC5A6,CDKN2C,KRT18,ZNF84,PTTG1,PRODH,SLC12A7,RASSF1,CDC7,QPCTL,ASNS,NASP,CENPA,SKA1,RPP25,NAPB,TCIM,CDK5RAP3,AURKB,IRF3,TNFRSF14,HELLS,RHPN1,FOXRED2,FEN1,NTHL1,LMO4,C20ORF27,AP3M2,ZNF473,MIS18A,PTPN6,ENOSF1,ZMYND19,STMN1,ITGB3BP,RHBDD3,PSIP1,CCDC77,ARNT2,FAM98C,CHAF1B,CDT1,NUSAP1,ASPSCR1,MICALL2,ERO1B,DTL,POP5,CEP70,CCNF,BOLA1,TSPOAP1,BRCA1,CEP83,CDC42EP4,SPAG5,BCL2L12,SNRPD2,GOLGA8B,TMEM116,LAMTOR4,TK1,SLC26A6,ING4,RFXANK,BCL2,CKS1B,ING1,MRI1,KIFC1,NFKBIE,NR1H3,RPA2,SAP30,BLM,MCM2,KCNE3,REX1BD,POLA2,PHGDH,SEMA6A,BCAT2,PPP1R35,APOC1,KRT19,TMEM97,POLR2H,PPAN,THOC3,HSBP1L1,RENBP,CSAD,AHCY,TRAF1,KIF18B,NCAPD2,PSMG3,CDK1,BIRC3,TMEM205,SIM2,GMNN,SPSB2,CDC25B,NPEPL1,CDCA2,DTYMK,MARCKSL1,CBFA2T2,MIF,MERTK,SPOCK2,TNFAIP2,PSMG4,TTLL4,FBXO44,IL4I1,ZNF74,BIRC5,GRB7,TMPO,DTX2,HINT2,FANCI,CLK4,MRPS17,NFKB2,EPOP,SLC25A10,FLVCR1,CYP27A1,CALML5,ENGASE,CDC6,PLGRKT,PRKX,MST1R,S1PR5,PODXL2,CORO1A,APOBEC3G,LZTR1,CCNL2,EGFR,CCT6A,ORC1,KIF18A,PSAT1,TRAPPC6A,DHRS3,ABHD11,FANCD2,TCEA2,TRAF3IP3,TP73,PHPT1,TP53,LCK,CENPF,DDIT4,MICAL1,APOE,GZMB,RPL19,IDO1,FADS1,RUNX3,KRTCAP3,TSPAN33,METRN,CBX2,TDRP,CDH23,BRIP1,PRIMA1,NEURL1B,VEGFA,NUP210,ADAM23,FXYD3,PARM1,ECE1,HILPDA,CTSW,SNCG,DACT2,IFITM1,CLDN3"
"HPA","colon; enterocytes[≥Low]","HPA:0131301","0.007303598408069956","2.136463114711722","507","384","33","10976","ACSS1,TIMELESS,MCM7,MCM3,KRT8,HMGB2,MCM5,KRT18,CDK5RAP3,AURKB,DNASE2,STMN1,PSIP1,NUSAP1,SNRPD2,GSDMB,BCL2,RPA2,MCM2,POLA2,APOC1,KRT19,KIF18B,BIRC3,GMNN,CDCA2,TP53,CYP4F12,CENPF,KRTCAP3,FXYD3,GLDC,CLDN3"
"HPA","small intestine; enterocytes[≥Low]","HPA:0481301","0.007650013577410429","2.116337794050409","573","384","36","10976","ACSS1,MCM7,MCM3,KRT8,HMGB2,MCM5,KRT18,CDK5RAP3,AURKB,HELLS,DNASE2,STMN1,PSIP1,NUSAP1,SNRPD2,GSDMB,BCL2,RPA2,MCM2,POLA2,APOC1,KRT19,KIF18B,BIRC3,GMNN,CDCA2,KIF2C,TP53,CYP4F12,GSTA1,CENPF,KRTCAP3,ALDOC,FXYD3,CCL19,CLDN3"
"HPA","colon; enterocytes[≥Medium]","HPA:0131302","0.014234898752664787","1.8466456174749022","381","384","26","10976","MCM7,KRT8,HMGB2,KRT18,CDK5RAP3,AURKB,DNASE2,STMN1,PSIP1,NUSAP1,SNRPD2,GSDMB,RPA2,MCM2,POLA2,KRT19,KIF18B,BIRC3,GMNN,CDCA2,TP53,CYP4F12,CENPF,KRTCAP3,FXYD3,CLDN3"
